2013-01-09 08:00:36,40,015B1002,0,-6.258078,53.339279,300,33488,279,1
2013-01-09 08:25:36,40,015B1002,0,-6.258078,53.339279,-200,33488,279,1
2013-01-09 08:50:36,40,015B1002,0,-6.258078,53.339279,100,33488,279,1
2013-01-19 08:00:36,40,015B1002,0,-6.258078,53.339279,300,33488,279,1
2013-01-19 08:25:36,40,015B1002,0,-6.258078,53.339279,-200,33488,279,1
2013-01-19 08:50:36,40,015B1002,0,-6.258078,53.339279,100,33488,279,1
2013-01-29 08:00:36,40,015B1002,0,-6.258078,53.339279,300,33488,279,1
2013-01-29 08:25:36,40,015B1002,0,-6.258078,53.339279,-200,33488,279,1
2013-01-29 08:50:36,40,015B1002,0,-6.258078,53.339279,100,33488,279,1
2013-01-09 09:00:36,40,015B1002,0,-6.258078,53.339279,100,33488,279,1
2013-01-09 09:25:36,40,015B1002,0,-6.258078,53.339279,-100,33488,279,1
2013-01-09 09:50:36,40,015B1002,0,-6.258078,53.339279,150,33488,279,1
